Date,Currency,Rate
2024-09-19,BGN,1.9558
2024-09-19,BRL,6.024
2024-09-19,CAD,1.511
2024-09-19,CHF,0.946
2024-09-19,CNY,7.8827
2024-09-19,CZK,25.081
2024-09-19,DKK,7.4592
2024-09-19,GBP,0.83953
2024-09-19,HKD,8.6952
2024-09-19,HUF,394.55
2024-09-19,IDR,16924
2024-09-19,ILS,4.1899
2024-09-19,INR,93.32
2024-09-19,ISK,152.5
2024-09-19,JPY,159.53
2024-09-19,KRW,1481.57
2024-09-19,MXN,21.391
2024-09-19,MYR,4.6967
2024-09-19,NOK,11.6678
2024-09-19,NZD,1.7845
2024-09-19,PHP,61.949
2024-09-19,PLN,4.2658
2024-09-19,RON,4.9744
2024-09-19,SEK,11.3175
2024-09-19,SGD,1.4415
2024-09-19,THB,36.965
2024-09-19,TRY,37.958
2024-09-19,USD,1.1156
2024-09-19,ZAR,19.4454
2024-09-20,AUD,1.6388
2024-09-20,BGN,1.9558
2024-09-20,BRL,6.057
2024-09-20,CAD,1.5148
2024-09-20,CHF,0.9486
2024-09-20,CNY,7.8776
2024-09-20,CZK,25.078
2024-09-20,DKK,7.459
2024-09-20,GBP,0.8391
2024-09-20,HKD,8.7022
2024-09-20,HUF,393.68
2024-09-20,IDR,16930
2024-09-20,ILS,4.2077
2024-09-20,INR,93.27
2024-09-20,ISK,152.3
2024-09-20,JPY,161.08
2024-09-20,KRW,1491.51
2024-09-20,MXN,21.609
2024-09-20,MYR,4.6953
2024-09-20,NOK,11.733
2024-09-20,NZD,1.7919
2024-09-20,PHP,62.15
2024-09-20,PLN,4.2763
2024-09-20,RON,4.9745
2024-09-20,SEK,11.381
2024-09-20,SGD,1.4426
2024-09-20,THB,36.887
2024-09-20,TRY,38.086
2024-09-20,USD,1.1166
2024-09-20,ZAR,19.5684
2024-09-23,AUD,1.6274
2024-09-23,BGN,1.9558
2024-09-23,BRL,6.1976
2024-09-23,CAD,1.5065
2024-09-23,CHF,0.9448
2024-09-23,CNY,7.8438
2024-09-23,CZK,25.098
2024-09-23,DKK,7.4581
2024-09-23,GBP,0.83518
2024-09-23,HKD,8.6576
2024-09-23,HUF,394.68
2024-09-23,IDR,16886
2024-09-23,ILS,4.201
2024-09-23,INR,92.9
2024-09-23,ISK,151.7
2024-09-23,JPY,159.58
2024-09-23,KRW,1486.62
2024-09-23,MXN,21.592
2024-09-23,MYR,4.6733
2024-09-23,NOK,11.686
2024-09-23,NZD,1.777
2024-09-23,PHP,62.3
2024-09-23,PLN,4.275
2024-09-23,RON,4.9742
2024-09-23,SEK,11.362
2024-09-23,SGD,1.4357
2024-09-23,THB,36.654
2024-09-23,TRY,37.974
2024-09-23,USD,1.1119
2024-09-23,ZAR,19.3253
2024-09-24,AUD,1.6237
2024-09-24,BGN,1.9558
2024-09-24,BRL,6.137
2024-09-24,CAD,1.5033
2024-09-24,CHF,0.9439
2024-09-24,CNY,7.829
2024-09-24,CZK,25.155
2024-09-24,DKK,7.4571
2024-09-24,GBP,0.8322
2024-09-24,HKD,8.6668
2024-09-24,HUF,394.7
2024-09-24,IDR,16896
2024-09-24,ILS,4.1947
2024-09-24,INR,93.15
2024-09-24,ISK,151.7
2024-09-24,JPY,160.14
2024-09-24,KRW,1485.87
2024-09-24,MXN,21.575
2024-09-24,MYR,4.6246
2024-09-24,NOK,11.612
2024-09-24,NZD,1.7707
2024-09-24,PHP,62.601
2024-09-24,PLN,4.2665
2024-09-24,RON,4.9756
2024-09-24,SEK,11.2935
2024-09-24,SGD,1.4341
2024-09-24,THB,36.569
2024-09-24,TRY,38.006
2024-09-24,USD,1.1133
2024-09-24,ZAR,19.2869
2024-09-25,AUD,1.6276
2024-09-25,BGN,1.9558
2024-09-25,BRL,6.1104
2024-09-25,CAD,1.5044
2024-09-25,CHF,0.9495
2024-09-25,CNY,7.8692
2024-09-25,CZK,25.123
2024-09-25,DKK,7.4575
2024-09-25,GBP,0.83653
2024-09-25,HKD,8.716
2024-09-25,HUF,395.03
2024-09-25,IDR,16923
2024-09-25,ILS,4.205
2024-09-25,INR,93.58
2024-09-25,ISK,150.5
2024-09-25,JPY,161.49
2024-09-25,KRW,1489.46
2024-09-25,MXN,21.743
2024-09-25,MYR,4.6242
2024-09-25,NOK,11.684
2024-09-25,NZD,1.7725
2024-09-25,PHP,62.609
2024-09-25,PLN,4.2643
2024-09-25,RON,4.976
2024-09-25,SEK,11.311
2024-09-25,SGD,1.4378
2024-09-25,THB,36.599
2024-09-25,TRY,38.209
2024-09-25,USD,1.1194
2024-09-25,ZAR,19.1932
2024-09-26,AUD,1.6217
2024-09-26,BGN,1.9558
2024-09-26,BRL,6.0372
2024-09-26,CAD,1.5025
2024-09-26,CHF,0.9452
2024-09-26,CNY,7.8213
2024-09-26,CZK,25.159
2024-09-26,DKK,7.4572
2024-09-26,GBP,0.83428
2024-09-26,HKD,8.6773
2024-09-26,HUF,395.95
2024-09-26,IDR,16879
2024-09-26,ILS,4.1132
2024-09-26,INR,93.3
2024-09-26,ISK,150.5
2024-09-26,JPY,160.78
2024-09-26,KRW,1478.62
2024-09-26,MXN,21.83
2024-09-26,MYR,4.6237
2024-09-26,NOK,11.7865
2024-09-26,NZD,1.7691
2024-09-26,PHP,62.423
2024-09-26,PLN,4.271
2024-09-26,RON,4.9759
2024-09-26,SEK,11.3
2024-09-26,SGD,1.4328
2024-09-26,THB,36.215
2024-09-26,TRY,38.102
2024-09-26,USD,1.1155
2024-09-26,ZAR,19.238
2024-09-27,AUD,1.618
2024-09-27,BGN,1.9558
2024-09-27,BRL,6.0668
2024-09-27,CAD,1.5036
2024-09-27,CHF,0.942
2024-09-27,CNY,7.823
2024-09-27,CZK,25.158
2024-09-27,DKK,7.457
2024-09-27,GBP,0.83338
2024-09-27,HKD,8.6737
2024-09-27,HUF,396.95
2024-09-27,IDR,16859
2024-09-27,ILS,4.1296
2024-09-27,INR,93.38
2024-09-27,ISK,150.7
2024-09-27,JPY,159.63
2024-09-27,KRW,1462.76
2024-09-27,MXN,21.837
2024-09-27,MYR,4.6027
2024-09-27,NOK,11.7575
2024-09-27,NZD,1.7649
2024-09-27,PHP,62.591
2024-09-27,PLN,4.2738
2024-09-27,RON,4.9764
2024-09-27,SEK,11.273
2024-09-27,SGD,1.4305
2024-09-27,THB,36.135
2024-09-27,TRY,38.134
2024-09-27,USD,1.1158
2024-09-27,ZAR,19.1092
2024-09-30,AUD,1.6166
2024-09-30,BGN,1.9558
2024-09-30,BRL,6.0504
2024-09-30,CAD,1.5133
2024-09-30,CHF,0.9439
2024-09-30,CNY,7.8511
2024-09-30,CZK,25.184
2024-09-30,DKK,7.456
2024-09-30,GBP,0.83543
2024-09-30,HKD,8.6933
2024-09-30,HUF,396.88
2024-09-30,IDR,16976
2024-09-30,ILS,4.1491
2024-09-30,INR,93.81
2024-09-30,ISK,150.7
2024-09-30,JPY,159.82
2024-09-30,KRW,1469.11
2024-09-30,MXN,21.984
2024-09-30,MYR,4.6167
2024-09-30,NOK,11.7645
2024-09-30,NZD,1.7616
2024-09-30,PHP,62.74
2024-09-30,PLN,4.2788
2024-09-30,RON,4.9753
2024-09-30,SEK,11.3
2024-09-30,SGD,1.4342
2024-09-30,THB,36.107
2024-09-30,TRY,38.269
2024-09-30,USD,1.1196
2024-09-30,ZAR,19.2258
2024-10-01,AUD,1.604
2024-10-01,BGN,1.9558
2024-10-01,BRL,6.0377
2024-10-01,CAD,1.4986
2024-10-01,CHF,0.9394
2024-10-01,CNY,7.7807
2024-10-01,CZK,25.272
2024-10-01,DKK,7.4578
2024-10-01,GBP,0.83193
2024-10-01,HKD,8.6181
2024-10-01,HUF,397.83
2024-10-01,IDR,16848
2024-10-01,ILS,4.1262
2024-10-01,INR,92.93
2024-10-01,ISK,149.9
2024-10-01,JPY,159.37
2024-10-01,KRW,1463.99
2024-10-01,MXN,21.844
2024-10-01,MYR,4.6168
2024-10-01,NOK,11.7305
2024-10-01,NZD,1.7548
2024-10-01,PHP,62.287
2024-10-01,PLN,4.2853
2024-10-01,RON,4.9759
2024-10-01,SEK,11.3145
2024-10-01,SGD,1.4268
2024-10-01,THB,36.124
2024-10-01,TRY,37.918
2024-10-01,USD,1.1086
2024-10-01,ZAR,19.1585
2024-10-02,AUD,1.6048
2024-10-02,BGN,1.9558
2024-10-02,BRL,5.9961
2024-10-02,CAD,1.4932
2024-10-02,CHF,0.9388
2024-10-02,CNY,7.7702
2024-10-02,CZK,25.316
2024-10-02,DKK,7.4593
2024-10-02,GBP,0.83288
2024-10-02,HKD,8.5947
2024-10-02,HUF,399.53
2024-10-02,IDR,16914
2024-10-02,ILS,4.1917
2024-10-02,INR,92.98
2024-10-02,ISK,149.9
2024-10-02,JPY,160.26
2024-10-02,KRW,1462.53
2024-10-02,MXN,21.608
2024-10-02,MYR,4.6205
2024-10-02,NOK,11.6735
2024-10-02,NZD,1.7614
2024-10-02,PHP,62.186
2024-10-02,PLN,4.295
2024-10-02,RON,4.9763
2024-10-02,SEK,11.3495
2024-10-02,SGD,1.4266
2024-10-02,THB,36.296
2024-10-02,TRY,37.893
2024-10-02,USD,1.1071
2024-10-02,ZAR,19.2605
2024-10-03,AUD,1.6124
2024-10-03,BGN,1.9558
2024-10-03,BRL,6.0304
2024-10-03,CAD,1.4945
2024-10-03,CHF,0.9387
2024-10-03,CNY,7.7477
2024-10-03,CZK,25.357
2024-10-03,DKK,7.4595
2024-10-03,GBP,0.84258
2024-10-03,HKD,8.5734
2024-10-03,HUF,401.43
2024-10-03,IDR,17075
2024-10-03,ILS,4.1859
2024-10-03,INR,92.72
2024-10-03,ISK,149.3
2024-10-03,JPY,161.98
2024-10-03,KRW,1472.89
2024-10-03,MXN,21.539
2024-10-03,MYR,4.6601
2024-10-03,NOK,11.7195
2024-10-03,NZD,1.7749
2024-10-03,PHP,62.315
2024-10-03,PLN,4.3058
2024-10-03,RON,4.9766
2024-10-03,SEK,11.361
2024-10-03,SGD,1.4315
2024-10-03,THB,36.567
2024-10-03,TRY,37.704
2024-10-03,USD,1.1039
2024-10-03,ZAR,19.3017
2024-10-04,AUD,1.6121
2024-10-04,BGN,1.9558
2024-10-04,BRL,6.057
2024-10-04,CAD,1.4952
2024-10-04,CHF,0.9394
2024-10-04,CNY,7.7407
2024-10-04,CZK,25.347
2024-10-04,DKK,7.4579
2024-10-04,GBP,0.83735
2024-10-04,HKD,8.5629
2024-10-04,HUF,401.33
2024-10-04,IDR,17165
2024-10-04,ILS,4.2022
2024-10-04,INR,92.61
2024-10-04,ISK,149.1
2024-10-04,JPY,161.69
2024-10-04,KRW,1478.24
2024-10-04,MXN,21.269
2024-10-04,MYR,4.6542
2024-10-04,NOK,11.6845
2024-10-04,NZD,1.7779
2024-10-04,PHP,62.126
2024-10-04,PLN,4.3145
2024-10-04,RON,4.9769
2024-10-04,SEK,11.3375
2024-10-04,SGD,1.4314
2024-10-04,THB,36.484
2024-10-04,TRY,37.776
2024-10-04,USD,1.1029
2024-10-04,ZAR,19.2809
2024-10-07,AUD,1.6155
2024-10-07,BGN,1.9558
2024-10-07,BRL,5.972
2024-10-07,CAD,1.4914
2024-10-07,CHF,0.9388
2024-10-07,CNY,7.7077
2024-10-07,CZK,25.346
2024-10-07,DKK,7.4572
2024-10-07,GBP,0.83918
2024-10-07,HKD,8.5291
2024-10-07,HUF,402.08
2024-10-07,IDR,17260
2024-10-07,ILS,4.1583
2024-10-07,INR,92.25
2024-10-07,ISK,148.5
2024-10-07,JPY,162.63
2024-10-07,KRW,1476.12
2024-10-07,MXN,21.223
2024-10-07,MYR,4.7036
2024-10-07,NOK,11.656
2024-10-07,NZD,1.7847
2024-10-07,PHP,62.519
2024-10-07,PLN,4.3215
2024-10-07,RON,4.9778
2024-10-07,SEK,11.366
2024-10-07,SGD,1.4304
2024-10-07,THB,36.669
2024-10-07,TRY,37.617
2024-10-07,USD,1.0982
2024-10-07,ZAR,19.0978
2024-10-08,AUD,1.6293
2024-10-08,BGN,1.9558
2024-10-08,BRL,6.0528
2024-10-08,CAD,1.4981
2024-10-08,CHF,0.941
2024-10-08,CNY,7.7449
2024-10-08,CZK,25.313
2024-10-08,DKK,7.4579
2024-10-08,GBP,0.83778
2024-10-08,HKD,8.537
2024-10-08,HUF,400.55
2024-10-08,IDR,17183
2024-10-08,ILS,4.1473
2024-10-08,INR,92.21
2024-10-08,ISK,148.5
2024-10-08,JPY,162.49
2024-10-08,KRW,1478.22
2024-10-08,MXN,21.138
2024-10-08,MYR,4.7074
2024-10-08,NOK,11.687
2024-10-08,NZD,1.7933
2024-10-08,PHP,62.392
2024-10-08,PLN,4.3083
2024-10-08,RON,4.9773
2024-10-08,SEK,11.349
2024-10-08,SGD,1.4307
2024-10-08,THB,36.724
2024-10-08,TRY,37.638
2024-10-08,USD,1.0982
2024-10-08,ZAR,19.1784
2024-10-09,AUD,1.6283
2024-10-09,BGN,1.9558
2024-10-09,BRL,6.0743
2024-10-09,CAD,1.4985
2024-10-09,CHF,0.9397
2024-10-09,CNY,7.7435
2024-10-09,CZK,25.348
2024-10-09,DKK,7.4586
2024-10-09,GBP,0.8374
2024-10-09,HKD,8.5176
2024-10-09,HUF,399.9
2024-10-09,IDR,17130
2024-10-09,ILS,4.1205
2024-10-09,INR,92.0
2024-10-09,ISK,148.7
2024-10-09,JPY,162.97
2024-10-09,KRW,1473.03
2024-10-09,MXN,21.192
2024-10-09,MYR,4.6923
2024-10-09,NOK,11.786
2024-10-09,NZD,1.8038
2024-10-09,PHP,62.41
2024-10-09,PLN,4.2978
2024-10-09,RON,4.9759
2024-10-09,SEK,11.362
2024-10-09,SGD,1.4294
2024-10-09,THB,36.651
2024-10-09,TRY,37.524
2024-10-09,USD,1.0957
2024-10-09,ZAR,19.3282
2024-10-10,AUD,1.6276
2024-10-10,BGN,1.9558
2024-10-10,BRL,6.1061
2024-10-10,CAD,1.5031
2024-10-10,CHF,0.9393
2024-10-10,CNY,7.7376
2024-10-10,CZK,25.317
2024-10-10,DKK,7.4592
2024-10-10,GBP,0.83686
2024-10-10,HKD,8.496
2024-10-10,HUF,400.4
2024-10-10,IDR,17166
2024-10-10,ILS,4.1238
2024-10-10,INR,91.8
2024-10-10,ISK,148.5
2024-10-10,JPY,162.85
2024-10-10,KRW,1477.51
2024-10-10,MXN,21.279
2024-10-10,MYR,4.6915
2024-10-10,NOK,11.792
2024-10-10,NZD,1.7998
2024-10-10,PHP,62.762
2024-10-10,PLN,4.3048
2024-10-10,RON,4.9756
2024-10-10,SEK,11.3655
2024-10-10,SGD,1.43
2024-10-10,THB,36.721
2024-10-10,TRY,37.402
2024-10-10,USD,1.0932
2024-10-10,ZAR,19.2391
2024-10-11,AUD,1.6233
2024-10-11,BGN,1.9558
2024-10-11,BRL,6.0886
2024-10-11,CAD,1.5063
2024-10-11,CHF,0.9378
2024-10-11,CNY,7.7282
2024-10-11,CZK,25.293
2024-10-11,DKK,7.461
2024-10-11,GBP,0.83705
2024-10-11,HKD,8.5001
2024-10-11,HUF,400.85
2024-10-11,IDR,17043
2024-10-11,ILS,4.1103
2024-10-11,INR,91.96
2024-10-11,ISK,149.1
2024-10-11,JPY,162.94
2024-10-11,KRW,1477.64
2024-10-11,MXN,21.236
2024-10-11,MYR,4.6897
2024-10-11,NOK,11.7393
2024-10-11,NZD,1.7941
2024-10-11,PHP,62.613
2024-10-11,PLN,4.2898
2024-10-11,RON,4.9749
2024-10-11,SEK,11.354
2024-10-11,SGD,1.4283
2024-10-11,THB,36.445
2024-10-11,TRY,37.498
2024-10-11,USD,1.0938
2024-10-11,ZAR,19.1041
2024-10-14,AUD,1.6248
2024-10-14,BGN,1.9558
2024-10-14,BRL,6.1443
2024-10-14,CAD,1.5047
2024-10-14,CHF,0.9409
2024-10-14,CNY,7.7332
2024-10-14,CZK,25.263
2024-10-14,DKK,7.4613
2024-10-14,GBP,0.83665
2024-10-14,HKD,8.4718
2024-10-14,HUF,400.78
2024-10-14,IDR,17020
2024-10-14,ILS,4.1029
2024-10-14,INR,91.73
2024-10-14,ISK,149.3
2024-10-14,JPY,163.39
2024-10-14,KRW,1484.03
2024-10-14,MXN,21.035
2024-10-14,MYR,4.688
2024-10-14,NOK,11.7465
2024-10-14,NZD,1.7948
2024-10-14,PHP,62.767
2024-10-14,PLN,4.2893
2024-10-14,RON,4.9743
2024-10-14,SEK,11.3735
2024-10-14,SGD,1.4277
2024-10-14,THB,36.303
2024-10-14,TRY,37.412
2024-10-14,USD,1.0915
2024-10-14,ZAR,19.1618
2024-10-15,AUD,1.6236
2024-10-15,BGN,1.9558
2024-10-15,BRL,6.0949
2024-10-15,CAD,1.5063
2024-10-15,CHF,0.9401
2024-10-15,CNY,7.7574
2024-10-15,CZK,25.242
2024-10-15,DKK,7.461
2024-10-15,GBP,0.83355
2024-10-15,HKD,8.469
2024-10-15,HUF,400.48
2024-10-15,IDR,16927
2024-10-15,ILS,4.0905
2024-10-15,INR,91.62
2024-10-15,ISK,149.3
2024-10-15,JPY,162.85
2024-10-15,KRW,1482.73
2024-10-15,MXN,21.21
2024-10-15,MYR,4.6986
2024-10-15,NOK,11.766
2024-10-15,NZD,1.7902
2024-10-15,PHP,63.068
2024-10-15,PLN,4.2938
2024-10-15,RON,4.9758
2024-10-15,SEK,11.301
2024-10-15,SGD,1.4271
2024-10-15,THB,36.345
2024-10-15,TRY,37.352
2024-10-15,USD,1.0903
2024-10-15,ZAR,19.1651
2024-10-16,AUD,1.6291
2024-10-16,BGN,1.9558
2024-10-16,BRL,6.1432
2024-10-16,CAD,1.5013
2024-10-16,CHF,0.9397
2024-10-16,CNY,7.7511
2024-10-16,CZK,25.296
2024-10-16,DKK,7.461
2024-10-16,GBP,0.83605
2024-10-16,HKD,8.4676
2024-10-16,HUF,401.0
2024-10-16,IDR,16919
2024-10-16,ILS,4.1013
2024-10-16,INR,91.55
2024-10-16,ISK,149.5
2024-10-16,JPY,162.57
2024-10-16,KRW,1483.1
2024-10-16,MXN,21.479
2024-10-16,MYR,4.6803
2024-10-16,NOK,11.8015
2024-10-16,NZD,1.7924
2024-10-16,PHP,62.947
2024-10-16,PLN,4.3
2024-10-16,RON,4.9761
2024-10-16,SEK,11.346
2024-10-16,SGD,1.4264
2024-10-16,THB,36.102
2024-10-16,TRY,37.279
2024-10-16,USD,1.0897
2024-10-16,ZAR,19.1283
2024-10-17,AUD,1.6228
2024-10-17,BGN,1.9558
2024-10-17,BRL,6.1749
2024-10-17,CAD,1.4975
2024-10-17,CHF,0.938
2024-10-17,CNY,7.7385
2024-10-17,CZK,25.256
2024-10-17,DKK,7.4605
2024-10-17,GBP,0.83455
2024-10-17,HKD,8.4477
2024-10-17,HUF,399.73
2024-10-17,IDR,16853
2024-10-17,ILS,4.0823
2024-10-17,INR,91.32
2024-10-17,ISK,149.1
2024-10-17,JPY,162.5
2024-10-17,KRW,1488.83
2024-10-17,MXN,21.714
2024-10-17,MYR,4.6832
2024-10-17,NOK,11.8735
2024-10-17,NZD,1.7903
2024-10-17,PHP,62.854
2024-10-17,PLN,4.3113
2024-10-17,RON,4.9738
2024-10-17,SEK,11.418
2024-10-17,SGD,1.4261
2024-10-17,THB,36.051
2024-10-17,TRY,37.117
2024-10-17,USD,1.0866
2024-10-17,ZAR,19.2606
2024-10-18,AUD,1.6165
2024-10-18,BGN,1.9558
2024-10-18,BRL,6.1328
2024-10-18,CAD,1.496
2024-10-18,CHF,0.9401
2024-10-18,CNY,7.7065
2024-10-18,CZK,25.229
2024-10-18,DKK,7.4576
2024-10-18,GBP,0.83165
2024-10-18,HKD,8.427
2024-10-18,HUF,400.05
2024-10-18,IDR,16804
2024-10-18,ILS,4.0226
2024-10-18,INR,91.2
2024-10-18,ISK,149.1
2024-10-18,JPY,162.75
2024-10-18,KRW,1488.05
2024-10-18,MXN,21.408
2024-10-18,MYR,4.6691
2024-10-18,NOK,11.8115
2024-10-18,NZD,1.7865
2024-10-18,PHP,62.359
2024-10-18,PLN,4.3085
2024-10-18,RON,4.9733
2024-10-18,SEK,11.4205
2024-10-18,SGD,1.4235
2024-10-18,THB,35.996
2024-10-18,TRY,37.197
2024-10-18,USD,1.0847
2024-10-18,ZAR,19.0769
2024-10-21,AUD,1.623
2024-10-21,BGN,1.9558
2024-10-21,BRL,6.1953
2024-10-21,CAD,1.4998
2024-10-21,CHF,0.938
2024-10-21,CNY,7.7198
2024-10-21,CZK,25.268
2024-10-21,DKK,7.4587
2024-10-21,GBP,0.83315
2024-10-21,HKD,8.4351
2024-10-21,HUF,401.6
2024-10-21,IDR,16817
2024-10-21,ILS,4.0948
2024-10-21,INR,91.24
2024-10-21,ISK,149.3
2024-10-21,JPY,162.79
2024-10-21,KRW,1495.73
2024-10-21,MXN,21.654
2024-10-21,MYR,4.6744
2024-10-21,NOK,11.838
2024-10-21,NZD,1.792
2024-10-21,PHP,62.527
2024-10-21,PLN,4.3175
2024-10-21,RON,4.9728
2024-10-21,SEK,11.4275
2024-10-21,SGD,1.4246
2024-10-21,THB,36.309
2024-10-21,TRY,37.176
2024-10-21,USD,1.0853
2024-10-21,ZAR,19.1176
2024-10-22,AUD,1.6177
2024-10-22,BGN,1.9558
2024-10-22,BRL,6.1636
2024-10-22,CAD,1.4964
2024-10-22,CHF,0.9365
2024-10-22,CNY,7.7052
2024-10-22,CZK,25.252
2024-10-22,DKK,7.4576
2024-10-22,GBP,0.8334
2024-10-22,HKD,8.411
2024-10-22,HUF,400.03
2024-10-22,IDR,16843
2024-10-22,ILS,4.0871
2024-10-22,INR,90.97
2024-10-22,ISK,149.3
2024-10-22,JPY,163.22
2024-10-22,KRW,1491.66
2024-10-22,MXN,21.52
2024-10-22,MYR,4.6833
2024-10-22,NOK,11.823
2024-10-22,NZD,1.787
2024-10-22,PHP,62.58
2024-10-22,PLN,4.317
2024-10-22,RON,4.9737
2024-10-22,SEK,11.4005
2024-10-22,SGD,1.4231
2024-10-22,THB,36.229
2024-10-22,TRY,37.06
2024-10-22,USD,1.0821
2024-10-22,ZAR,19.0184
2024-10-23,AUD,1.6233
2024-10-23,BGN,1.9558
2024-10-23,BRL,6.1583
2024-10-23,CAD,1.49
2024-10-23,CHF,0.934
2024-10-23,CNY,7.6759
2024-10-23,CZK,25.235
2024-10-23,DKK,7.4583
2024-10-23,GBP,0.83148
2024-10-23,HKD,8.3656
2024-10-23,HUF,401.83
2024-10-23,IDR,16873
2024-10-23,ILS,4.0845
2024-10-23,INR,90.54
2024-10-23,ISK,149.3
2024-10-23,JPY,164.66
2024-10-23,KRW,1491.54
2024-10-23,MXN,21.612
2024-10-23,MYR,4.6836
2024-10-23,NOK,11.8525
2024-10-23,NZD,1.7918
2024-10-23,PHP,62.513
2024-10-23,PLN,4.3433
2024-10-23,RON,4.9737
2024-10-23,SEK,11.412
2024-10-23,SGD,1.4237
2024-10-23,THB,36.355
2024-10-23,TRY,36.925
2024-10-23,USD,1.0767
2024-10-23,ZAR,19.0355
2024-10-24,AUD,1.6234
2024-10-24,BGN,1.9558
2024-10-24,BRL,6.1487
2024-10-24,CAD,1.4922
2024-10-24,CHF,0.9349
2024-10-24,CNY,7.6848
2024-10-24,CZK,25.23
2024-10-24,DKK,7.4598
2024-10-24,GBP,0.8321
2024-10-24,HKD,8.3926
2024-10-24,HUF,402.93
2024-10-24,IDR,16828
2024-10-24,ILS,4.0804
2024-10-24,INR,90.8
2024-10-24,ISK,148.7
2024-10-24,JPY,164.12
2024-10-24,KRW,1489.82
2024-10-24,MXN,21.367
2024-10-24,MYR,4.6963
2024-10-24,NOK,11.8155
2024-10-24,NZD,1.7914
2024-10-24,PHP,62.521
2024-10-24,PLN,4.3435
2024-10-24,RON,4.9728
2024-10-24,SEK,11.419
2024-10-24,SGD,1.4249
2024-10-24,THB,36.329
2024-10-24,TRY,36.979
2024-10-24,USD,1.0801
2024-10-24,ZAR,19.09
2024-10-25,AUD,1.6311
2024-10-25,BGN,1.9558
2024-10-25,BRL,6.142
2024-10-25,CAD,1.4989
2024-10-25,CHF,0.9382
2024-10-25,CNY,7.7123
2024-10-25,CZK,25.25
2024-10-25,DKK,7.4609
2024-10-25,GBP,0.83358
2024-10-25,HKD,8.411
2024-10-25,HUF,404.68
2024-10-25,IDR,16979
2024-10-25,ILS,4.1062
2024-10-25,INR,91.03
2024-10-25,ISK,149.1
2024-10-25,JPY,164.45
2024-10-25,KRW,1504.09
2024-10-25,MXN,21.441
2024-10-25,MYR,4.7024
2024-10-25,NOK,11.8195
2024-10-25,NZD,1.8025
2024-10-25,PHP,63.118
2024-10-25,PLN,4.3478
2024-10-25,RON,4.9733
2024-10-25,SEK,11.4475
2024-10-25,SGD,1.429
2024-10-25,THB,36.54
2024-10-25,TRY,37.118
2024-10-25,USD,1.0825
2024-10-25,ZAR,19.0627
2024-10-28,AUD,1.6372
2024-10-28,BGN,1.9558
2024-10-28,BRL,6.155
2024-10-28,CAD,1.503
2024-10-28,CHF,0.9367
2024-10-28,CNY,7.7099
2024-10-28,CZK,25.348
2024-10-28,DKK,7.4585
2024-10-28,GBP,0.8329
2024-10-28,HKD,8.4072
2024-10-28,HUF,404.83
2024-10-28,IDR,17016
2024-10-28,ILS,4.0327
2024-10-28,INR,90.96
2024-10-28,ISK,149.1
2024-10-28,JPY,165.18
2024-10-28,KRW,1496.45
2024-10-28,MXN,21.622
2024-10-28,MYR,4.7177
2024-10-28,NOK,11.912
2024-10-28,NZD,1.8059
2024-10-28,PHP,62.969
2024-10-28,PLN,4.35
2024-10-28,RON,4.9738
2024-10-28,SEK,11.471
2024-10-28,SGD,1.4302
2024-10-28,THB,36.538
2024-10-28,TRY,37.101
2024-10-28,USD,1.0818
2024-10-28,ZAR,19.1877
2024-10-29,AUD,1.6423
2024-10-29,BGN,1.9558
2024-10-29,BRL,6.1613
2024-10-29,CAD,1.4981
2024-10-29,CHF,0.9369
2024-10-29,CNY,7.6895
2024-10-29,CZK,25.372
2024-10-29,DKK,7.4588
2024-10-29,GBP,0.8302
2024-10-29,HKD,8.3716
2024-10-29,HUF,405.23
2024-10-29,IDR,16993
2024-10-29,ILS,4.0298
2024-10-29,INR,90.57
2024-10-29,ISK,148.7
2024-10-29,JPY,165.66
2024-10-29,KRW,1496.4
2024-10-29,MXN,21.572
2024-10-29,MYR,4.7172
2024-10-29,NOK,11.8415
2024-10-29,NZD,1.8076
2024-10-29,PHP,62.857
2024-10-29,PLN,4.348
2024-10-29,RON,4.9749
2024-10-29,SEK,11.517
2024-10-29,SGD,1.4287
2024-10-29,THB,36.4
2024-10-29,TRY,36.949
2024-10-29,USD,1.0774
2024-10-29,ZAR,19.1063
2024-10-30,AUD,1.646
2024-10-30,BGN,1.9558
2024-10-30,BRL,6.2564
2024-10-30,CAD,1.5072
2024-10-30,CHF,0.9393
2024-10-30,CNY,7.7054
2024-10-30,CZK,25.377
2024-10-30,DKK,7.4606
2024-10-30,GBP,0.83425
2024-10-30,HKD,8.405
2024-10-30,HUF,408.38
2024-10-30,IDR,16967
2024-10-30,ILS,4.0214
2024-10-30,INR,90.94
2024-10-30,ISK,148.5
2024-10-30,JPY,165.91
2024-10-30,KRW,1493.02
2024-10-30,MXN,21.817
2024-10-30,MYR,4.7359
2024-10-30,NOK,11.8785
2024-10-30,NZD,1.8099
2024-10-30,PHP,63.01
2024-10-30,PLN,4.3463
2024-10-30,RON,4.9747
2024-10-30,SEK,11.566
2024-10-30,SGD,1.4329
2024-10-30,THB,36.522
2024-10-30,TRY,37.086
2024-10-30,USD,1.0815
2024-10-30,ZAR,19.1535
2024-10-31,AUD,1.6559
2024-10-31,BGN,1.9558
2024-10-31,BRL,6.2635
2024-10-31,CAD,1.5134
2024-10-31,CHF,0.9412
2024-10-31,CNY,7.7436
2024-10-31,CZK,25.327
